offset_seconds,timestamp_utc,author,message,comic,sentiment
6373.6,2026-09-22T06:55:06.561000+00:00,@JustMeInMpls,And now we know who's the bottom,"Mr (auto-detected, please verify)",0.0
6373.6,2026-09-22T06:55:06.583000+00:00,@z28diablo,deal with the rent increase later,"Mr (auto-detected, please verify)",0.0
6376.2,2026-09-22T06:55:09.199000+00:00,@billyboing215,he's definitely the top,"Mr (auto-detected, please verify)",0.0
6383.3,2026-09-22T06:55:16.296000+00:00,@McMisfit,bang your old teacher,"Mr (auto-detected, please verify)",0.0
6386.3,2026-09-22T06:55:19.257000+00:00,@Hackofalltrades-mh5fq,Jimbo come get your boy,"Mr (auto-detected, please verify)",0.0
6387.0,2026-09-22T06:55:20.004000+00:00,@xankomaa,didnt this slumlord have a gf,"Mr (auto-detected, please verify)",0.0
6387.5,2026-09-22T06:55:20.498000+00:00,@YoutubeInmate6082,Epstein island,"Mr (auto-detected, please verify)",0.0
6394.0,2026-09-22T06:55:27.037000+00:00,@S.D.L-m1j,Billy LMAO,"Mr (auto-detected, please verify)",1.0
6396.1,2026-09-22T06:55:29.141000+00:00,@JimboTheComic,I’m skipping this months rent ,"Mr (auto-detected, please verify)",0.0
6396.9,2026-09-22T06:55:29.922000+00:00,@DeronJohnson70,,"Mr (auto-detected, please verify)",0.0
6397.7,2026-09-22T06:55:30.662000+00:00,@YoutubeInmate6082,Stepstein ,"Mr (auto-detected, please verify)",0.0
6400.5,2026-09-22T06:55:33.458000+00:00,@ineverlutes,"jimbo little spoon, it's his native name ","Mr (auto-detected, please verify)",0.0
6404.6,2026-09-22T06:55:37.639000+00:00,@Gloobus.q,Jimbo is his new mommy,"Mr (auto-detected, please verify)",0.0
6405.7,2026-09-22T06:55:38.748000+00:00,@JimboTheComic,Legend ,"Mr (auto-detected, please verify)",1.0
6407.8,2026-09-22T06:55:40.778000+00:00,@Donnieboy24,I bet he drinks beers then reads,"Mr (auto-detected, please verify)",0.0
6411.3,2026-09-22T06:55:44.301000+00:00,@rocjames1,He is an albino version of the india guy and one flew over the cuckoo'sness,"Mr (auto-detected, please verify)",0.0
6411.3,2026-09-22T06:55:44.301000+00:00,@henryOP8749,Let me find out Jaime writing jimbos jokes  ,"Mr (auto-detected, please verify)",0.0
6415.5,2026-09-22T06:55:48.469000+00:00,@radiostarkilla21,Landlord has good cadence ,"Mr (auto-detected, please verify)",0.0
6419.8,2026-09-22T06:55:52.804000+00:00,@EricNelson1236,them jois took bros life,"Mr (auto-detected, please verify)",0.0
6425.2,2026-09-22T06:55:58.209000+00:00,@billyboing215,jimbo sucking nightly,"Mr (auto-detected, please verify)",0.0
6430.9,2026-09-22T06:56:03.855000+00:00,@williamjohnson1302,least he was quick,"Mr (auto-detected, please verify)",0.0
6435.4,2026-09-22T06:56:08.354000+00:00,@ineverlutes,he went up there to hit on someone ,"Mr (auto-detected, please verify)",0.0
6436.4,2026-09-22T06:56:09.398000+00:00,@xankomaa,Poor guy his parents are 90,"Mr (auto-detected, please verify)",0.0
6436.4,2026-09-22T06:56:09.431000+00:00,@moneymagic6119,Jimbo & Jaime ,"Mr (auto-detected, please verify)",0.0
6439.6,2026-09-22T06:56:12.614000+00:00,@CaptaInCav3man,Purgatory for unfunny people ,"Mr (auto-detected, please verify)",0.0
6444.2,2026-09-22T06:56:17.160000+00:00,@goodviibes8573,Bye Gaymee ,"Mr (auto-detected, please verify)",0.0
6444.9,2026-09-22T06:56:17.885000+00:00,@greendayisawesome123,Grandmas too,"Mr (auto-detected, please verify)",0.0
6448.1,2026-09-22T06:56:21.104000+00:00,@EricNelson1236,you are bros,"yourselves (auto-detected, please verify)",0.0
6449.3,2026-09-22T06:56:22.307000+00:00,@gnomecaveira1490,Crazy that he only stayed on for 13 seconds and we had to sit through so much of the other crap,"yourselves (auto-detected, please verify)",0.0
6450.2,2026-09-22T06:56:23.201000+00:00,@ineverlutes,jimbo blink twice if you need help ,"yourselves (auto-detected, please verify)",0.0
6452.7,2026-09-22T06:56:25.701000+00:00,@williamjohnson1302,he said she's black lol,"yourselves (auto-detected, please verify)",1.0
6455.5,2026-09-22T06:56:28.497000+00:00,@henryOP8749,Money they sitting in a tree for sure  ,"yourselves (auto-detected, please verify)",0.0
6460.7,2026-09-22T06:56:33.677000+00:00,@alisonwayland6057,a quick performance is not always good,"yourselves (auto-detected, please verify)",0.0
6464.9,2026-09-22T06:56:37.886000+00:00,@z28diablo,Chino cougar hunting,"yourselves (auto-detected, please verify)",0.0
6466.6,2026-09-22T06:56:39.622000+00:00,@DeronJohnson70,,"yourselves (auto-detected, please verify)",0.0
6469.1,2026-09-22T06:56:42.059000+00:00,@JimboTheComic,I do need help ,"yourselves (auto-detected, please verify)",0.0
6471.3,2026-09-22T06:56:44.312000+00:00,@greendayisawesome123,He’s the best one I saw ,"yourselves (auto-detected, please verify)",0.0
6475.8,2026-09-22T06:56:48.840000+00:00,@henryOP8749,Ali   ,"yourselves (auto-detected, please verify)",0.0
6476.0,2026-09-22T06:56:49.017000+00:00,@rocjames1,let the dust settle.,"yourselves (auto-detected, please verify)",0.0
6476.2,2026-09-22T06:56:49.205000+00:00,@billyboing215,I'm glad it's over cheeto,"yourselves (auto-detected, please verify)",0.0
6476.3,2026-09-22T06:56:49.269000+00:00,@Mike-Alice-D-InWonderland,boooo,"yourselves (auto-detected, please verify)",0.0
6476.8,2026-09-22T06:56:49.775000+00:00,@gnomecaveira1490,Bros tryna hook up with the chairs mom is crazy,"yourselves (auto-detected, please verify)",0.0
6479.5,2026-09-22T06:56:52.500000+00:00,@Donnieboy24,"painful as always, thank yall","yourselves (auto-detected, please verify)",0.0
6482.2,2026-09-22T06:56:55.244000+00:00,@S.D.L-m1j,Jimbo..lol,"yourselves (auto-detected, please verify)",0.0
6486.5,2026-09-22T06:56:59.482000+00:00,@sunkissed335,,"yourselves (auto-detected, please verify)",0.0
6486.5,2026-09-22T06:56:59.516000+00:00,@JimboTheComic,My landlord wins set of the night ,"yourselves (auto-detected, please verify)",0.0
6487.5,2026-09-22T06:57:00.540000+00:00,@z28diablo,Chino calling them out ,"yourselves (auto-detected, please verify)",0.0
6487.6,2026-09-22T06:57:00.588000+00:00,@xankomaa,Assumed cus hes asian ,"yourselves (auto-detected, please verify)",0.0
6493.9,2026-09-22T06:57:06.907000+00:00,@EricNelson1236,bro had to go fap it,"yourselves (auto-detected, please verify)",0.0
6494.1,2026-09-22T06:57:07.117000+00:00,@SkunkFor20,They banned me for co,"yourselves (auto-detected, please verify)",0.0
6496.4,2026-09-22T06:57:09.449000+00:00,@hispicelife123,Hot Sauce!! ,"yourselves (auto-detected, please verify)",0.0
6496.8,2026-09-22T06:57:09.772000+00:00,@DeronJohnson70,,"yourselves (auto-detected, please verify)",0.0
6499.7,2026-09-22T06:57:12.693000+00:00,@SkunkFor20,They banned me for comeyd,"yourselves (auto-detected, please verify)",0.0
6500.8,2026-09-22T06:57:13.775000+00:00,@rocjames1,this affect my ears and eyes,"yourselves (auto-detected, please verify)",0.0
6501.5,2026-09-22T06:57:14.491000+00:00,@billyboing215,cheeto us the best,"yourselves (auto-detected, please verify)",0.0
6503.0,2026-09-22T06:57:15.968000+00:00,@radiostarkilla21,Lol jimbo,"yourselves (auto-detected, please verify)",1.0
6504.8,2026-09-22T06:57:17.844000+00:00,@goodviibes8573,Burn it down ,"yourselves (auto-detected, please verify)",0.0
6505.7,2026-09-22T06:57:18.685000+00:00,@SkunkFor20,They time me out for comeyd,"yourselves (auto-detected, please verify)",0.0
6507.6,2026-09-22T06:57:20.613000+00:00,@z28diablo,NO HOT SAUCE FOR YOU!!!,"yourselves (auto-detected, please verify)",0.0
6509.0,2026-09-22T06:57:21.999000+00:00,@SkunkFor20,BOOOOOOOO,"yourselves (auto-detected, please verify)",0.0
6511.0,2026-09-22T06:57:24.043000+00:00,@moneymagic6119,HI SPICE ,"yourselves (auto-detected, please verify)",0.0
6511.8,2026-09-22T06:57:24.840000+00:00,@JimboTheComic,Skunk we don’t ban ,"yourselves (auto-detected, please verify)",0.0
6512.2,2026-09-22T06:57:25.217000+00:00,@SkunkFor20,,"yourselves (auto-detected, please verify)",0.0
6513.5,2026-09-22T06:57:26.483000+00:00,@ineverlutes,cheeto lmaoo,"yourselves (auto-detected, please verify)",1.0
6518.6,2026-09-22T06:57:31.618000+00:00,@goodviibes8573,Nooooooooooooooooo,"yourselves (auto-detected, please verify)",0.0
6519.7,2026-09-22T06:57:32.694000+00:00,@williamjohnson1302,"I can never get this hour back, thanks","yourselves (auto-detected, please verify)",0.0
6520.0,2026-09-22T06:57:32.999000+00:00,@gnomecaveira1490,But none of them get hot sauce,"yourselves (auto-detected, please verify)",0.0
6520.7,2026-09-22T06:57:33.661000+00:00,@Mike-Alice-D-InWonderland,trump would run rings around these comedians,"yourselves (auto-detected, please verify)",0.0
6522.2,2026-09-22T06:57:35.238000+00:00,@SkunkFor20,You timed menout for fire joke,"yourselves (auto-detected, please verify)",1.0
6529.1,2026-09-22T06:57:42.093000+00:00,@SkunkFor20,THROW HIM INTO THE VOLCANO,"yourselves (auto-detected, please verify)",0.0
6531.6,2026-09-22T06:57:44.555000+00:00,@goodviibes8573,Fuck the sauce ,"yourselves (auto-detected, please verify)",0.0
6540.9,2026-09-22T06:57:53.905000+00:00,@alisonwayland6057,jokes should be the theme,"yourselves (auto-detected, please verify)",0.0
6543.3,2026-09-22T06:57:56.293000+00:00,@williamjohnson1302,tell jokes,"yourselves (auto-detected, please verify)",0.0
6543.5,2026-09-22T06:57:56.549000+00:00,@S.D.L-m1j,lol,"yourselves (auto-detected, please verify)",1.0
6546.1,2026-09-22T06:57:59.091000+00:00,@z28diablo,COMEDIANS FACE THE CHAT AFTER THEIR SET,"yourselves (auto-detected, please verify)",0.0
6546.5,2026-09-22T06:57:59.520000+00:00,@billyboing215,if you know any Japanese thank them for pearl harbour,"yourselves (auto-detected, please verify)",0.0
6549.2,2026-09-22T06:58:02.218000+00:00,@JimboTheComic,I’ll be gone next week chat,"yourselves (auto-detected, please verify)",0.0
6549.6,2026-09-22T06:58:02.642000+00:00,@radiostarkilla21,Ooh best material ,"yourselves (auto-detected, please verify)",0.0
6551.9,2026-09-22T06:58:04.897000+00:00,@jackcarr3361,Theme for next week: jokes ,"yourselves (auto-detected, please verify)",0.0
6554.7,2026-09-22T06:58:07.660000+00:00,@xankomaa,roasted by the crowd,"yourselves (auto-detected, please verify)",0.0
6555.3,2026-09-22T06:58:08.325000+00:00,@goodviibes8573,Pour the sauce in every comics eyes  ,"yourselves (auto-detected, please verify)",0.0
6557.3,2026-09-22T06:58:10.311000+00:00,@billyboing215,at least they tried,"yourselves (auto-detected, please verify)",0.0
6558.6,2026-09-22T06:58:11.579000+00:00,@ineverlutes,jimbo noooo,"yourselves (auto-detected, please verify)",0.0
6559.5,2026-09-22T06:58:12.528000+00:00,@henryOP8749,I seen like one person get timed in like two months,"yourselves (auto-detected, please verify)",0.0
6562.4,2026-09-22T06:58:15.424000+00:00,@S.D.L-m1j,there should be jokes next week,"yourselves (auto-detected, please verify)",0.0
6562.5,2026-09-22T06:58:15.493000+00:00,@z28diablo,MUST SPEND YOUR SET TIME IN CHAT,"yourselves (auto-detected, please verify)",0.0
6565.4,2026-09-22T06:58:18.363000+00:00,@McMisfit,pretend to be comedians,"yourselves (auto-detected, please verify)",0.0
6566.7,2026-09-22T06:58:19.672000+00:00,@JimboTheComic,We about to announce comment of the night mfs ,"yourselves (auto-detected, please verify)",0.0
6567.0,2026-09-22T06:58:20.018000+00:00,@SkunkFor20,I am da big kahuna,"yourselves (auto-detected, please verify)",0.0
6568.3,2026-09-22T06:58:21.277000+00:00,@yahushuahamashiachsalvagedall,"Some have really missed the boat—& entire ocean, the harbor, & possibly the water concept, currently floating in a self-constructed sensory deprivation tank constructed from wishful thinking.","yourselves (auto-detected, please verify)",0.0
6575.5,2026-09-22T06:58:28.465000+00:00,@SkunkFor20,I am solomon,"yourselves (auto-detected, please verify)",0.0
6579.0,2026-09-22T06:58:31.957000+00:00,@GregDouchette,Next week’s theme: funny ,"yourselves (auto-detected, please verify)",1.0
6581.3,2026-09-22T06:58:34.289000+00:00,@SkunkFor20,NSB,"yourselves (auto-detected, please verify)",0.0
6581.7,2026-09-22T06:58:34.745000+00:00,@goodviibes8573,Yeah funny works ,"yourselves (auto-detected, please verify)",1.0
6596.1,2026-09-22T06:58:49.112000+00:00,@williamjohnson1302,if I win. ima splat it in my ears so I dont have to hear them again,"yourselves (auto-detected, please verify)",0.0
6597.3,2026-09-22T06:58:50.321000+00:00,@gnomecaveira1490,High spice woulda probably been better,"yourselves (auto-detected, please verify)",0.0
6608.7,2026-09-22T06:59:01.740000+00:00,@DeronJohnson70,,"yourselves (auto-detected, please verify)",0.0
6608.9,2026-09-22T06:59:01.854000+00:00,@S.D.L-m1j,Bye,"yourselves (auto-detected, please verify)",0.0
6612.2,2026-09-22T06:59:05.219000+00:00,@goodviibes8573,I’ll give you some sauce ,"yourselves (auto-detected, please verify)",0.0
6612.8,2026-09-22T06:59:05.847000+00:00,@billyboing215,well done chair,"yourselves (auto-detected, please verify)",0.0
6617.1,2026-09-22T06:59:10.117000+00:00,@henryOP8749,My hot sauce so nice thanks ,"yourselves (auto-detected, please verify)",0.0
6617.3,2026-09-22T06:59:10.324000+00:00,@S.D.L-m1j,Goodnight chat,"yourselves (auto-detected, please verify)",0.0
6618.5,2026-09-22T06:59:11.542000+00:00,@radiostarkilla21,,"yourselves (auto-detected, please verify)",0.0
6620.2,2026-09-22T06:59:13.159000+00:00,@xankomaa,How professional ,"yourselves (auto-detected, please verify)",0.0
6623.2,2026-09-22T06:59:16.201000+00:00,@Donnieboy24,chair ,"yourselves (auto-detected, please verify)",0.0
6624.0,2026-09-22T06:59:17.024000+00:00,@DeronJohnson70, ,"yourselves (auto-detected, please verify)",0.0
6625.6,2026-09-22T06:59:18.634000+00:00,@ineverlutes,well gang ,"yourselves (auto-detected, please verify)",0.0
6631.8,2026-09-22T06:59:24.848000+00:00,@SkunkFor20,Come see me at snack shack,"yourselves (auto-detected, please verify)",0.0
6632.9,2026-09-22T06:59:25.942000+00:00,@Mike-Alice-D-InWonderland,someone said they didn't like it lol,"yourselves (auto-detected, please verify)",1.0
6634.2,2026-09-22T06:59:27.232000+00:00,@henryOP8749,Chair  ,"yourselves (auto-detected, please verify)",0.0
6636.2,2026-09-22T06:59:29.241000+00:00,@StormDodunski-k8l,go off!?,"yourselves (auto-detected, please verify)",0.0
6638.6,2026-09-22T06:59:31.617000+00:00,@SkunkFor20,For timing me out,"yourselves (auto-detected, please verify)",0.0
6641.0,2026-09-22T06:59:34.032000+00:00,@goodviibes8573,Chair wins sauce ,"yourselves (auto-detected, please verify)",0.0
6642.8,2026-09-22T06:59:35.847000+00:00,@Donnieboy24,"chair was upstanding, and outstanding","yourselves (auto-detected, please verify)",0.0
6644.7,2026-09-22T06:59:37.717000+00:00,@williamjohnson1302,Jamie bout to crush someone's head like a watermelon,"yourselves (auto-detected, please verify)",0.0
6647.3,2026-09-22T06:59:40.268000+00:00,@z28diablo,Stick around for Chino's hard hitting interview with Chair,"yourselves (auto-detected, please verify)",0.0
6649.0,2026-09-22T06:59:41.956000+00:00,@radiostarkilla21,What were tonight’s highlights?,"yourselves (auto-detected, please verify)",0.0
6651.5,2026-09-22T06:59:44.513000+00:00,@Hackofalltrades-mh5fq,oh o joke drama,"yourselves (auto-detected, please verify)",0.0
6654.2,2026-09-22T06:59:47.246000+00:00,@SkunkFor20,Why is rabbi schmuley seed evrrywhere,"yourselves (auto-detected, please verify)",0.0
6654.5,2026-09-22T06:59:47.466000+00:00,@DeronJohnson70,,"yourselves (auto-detected, please verify)",0.0
6661.0,2026-09-22T06:59:54.014000+00:00,@moneymagic6119,chair wins sauce,"yourselves (auto-detected, please verify)",0.0
6663.2,2026-09-22T06:59:56.205000+00:00,@henryOP8749,Diablo  ahhh push it,"yourselves (auto-detected, please verify)",0.0
6664.1,2026-09-22T06:59:57.133000+00:00,@goodviibes8573,There was none ,"yourselves (auto-detected, please verify)",0.0
6668.0,2026-09-22T07:00:00.999000+00:00,@S.D.L-m1j,The chair was a stand up.comic..lol,"yourselves (auto-detected, please verify)",0.0
6668.2,2026-09-22T07:00:01.240000+00:00,@gnomecaveira1490,lol Mike they getting all butt hurt about it too they can’t take any feedback,"yourselves (auto-detected, please verify)",1.0
6676.1,2026-09-22T07:00:09.104000+00:00,@williamjohnson1302,drama!!!,"yourselves (auto-detected, please verify)",0.0
6677.1,2026-09-22T07:00:10.076000+00:00,@SkunkFor20,Sdl lol,"yourselves (auto-detected, please verify)",1.0
6677.5,2026-09-22T07:00:10.495000+00:00,@hispicelife123,What was the single best joke of the night?,"yourselves (auto-detected, please verify)",0.0
6679.9,2026-09-22T07:00:12.858000+00:00,@z28diablo,Chair is part owner of Hi-Spice,"yourselves (auto-detected, please verify)",0.0
6686.5,2026-09-22T07:00:19.511000+00:00,@williamjohnson1302,fight fight!!,"yourselves (auto-detected, please verify)",0.0
6687.3,2026-09-22T07:00:20.303000+00:00,@SkunkFor20,Will amith,"yourselves (auto-detected, please verify)",0.0
6688.4,2026-09-22T07:00:21.368000+00:00,@ineverlutes,yesss,"yourselves (auto-detected, please verify)",1.0
6689.0,2026-09-22T07:00:22.004000+00:00,@Gloobus.q,Mr e bought to whoop jimbo ,"yourselves (auto-detected, please verify)",0.0
6691.8,2026-09-22T07:00:24.800000+00:00,@S.D.L-m1j,Hey Skunk,"yourselves (auto-detected, please verify)",0.0
6692.4,2026-09-22T07:00:25.435000+00:00,@McMisfit,oohhh someones triggered,"yourselves (auto-detected, please verify)",0.0
6694.0,2026-09-22T07:00:26.971000+00:00,@HanzSygnal,drama lol,"yourselves (auto-detected, please verify)",1.0
6695.3,2026-09-22T07:00:28.258000+00:00,@SkunkFor20,Keep my wife nake out your mouth,"yourselves (auto-detected, please verify)",0.0
6695.8,2026-09-22T07:00:28.830000+00:00,@moneymagic6119,KICK HIS BUTT,"yourselves (auto-detected, please verify)",0.0
6696.1,2026-09-22T07:00:29.132000+00:00,@Slice2112,Fight fight fight! ,"yourselves (auto-detected, please verify)",0.0
6696.9,2026-09-22T07:00:29.909000+00:00,@goodviibes8573,Hahahahahah,"yourselves (auto-detected, please verify)",1.0
6702.4,2026-09-22T07:00:35.398000+00:00,@ineverlutes,jimbo we are ready to brawl for you ,"yourselves (auto-detected, please verify)",0.0
6703.6,2026-09-22T07:00:36.625000+00:00,@goodviibes8573,Hahahahahahahah ,"yourselves (auto-detected, please verify)",1.0
6704.7,2026-09-22T07:00:37.670000+00:00,@radiostarkilla21,So another Monday night lol,"yourselves (auto-detected, please verify)",1.0
6706.4,2026-09-22T07:00:39.422000+00:00,@henryOP8749,Cry baby waaaah keep my name out yo mouth  ,"yourselves (auto-detected, please verify)",0.0
6706.7,2026-09-22T07:00:39.735000+00:00,@gnomecaveira1490,ALRIGHT let’s see the DMs,"yourselves (auto-detected, please verify)",0.0
6708.1,2026-09-22T07:00:41.070000+00:00,@S.D.L-m1j,Is there fighting back there,"yourselves (auto-detected, please verify)",0.0
6708.5,2026-09-22T07:00:41.471000+00:00,@z28diablo,Jimbo checking Mister E,"yourselves (auto-detected, please verify)",0.0
6710.2,2026-09-22T07:00:43.225000+00:00,@JimboTheComic,Lmao this clown ,"yourselves (auto-detected, please verify)",1.0
6711.2,2026-09-22T07:00:44.237000+00:00,@gnomecaveira1490,,"yourselves (auto-detected, please verify)",0.0
6712.1,2026-09-22T07:00:45.099000+00:00,@goodviibes8573,Hahahahahahahaha ,"yourselves (auto-detected, please verify)",1.0
6716.1,2026-09-22T07:00:49.054000+00:00,@ineverlutes,is that big E ,"yourselves (auto-detected, please verify)",0.0
6722.0,2026-09-22T07:00:55.017000+00:00,@sunkissed335,,"yourselves (auto-detected, please verify)",0.0
6722.9,2026-09-22T07:00:55.881000+00:00,@yahushuahamashiachsalvagedall,liberty to Hawaii,"yourselves (auto-detected, please verify)",0.0
6725.5,2026-09-22T07:00:58.544000+00:00,@SkunkFor20,Joo on joo violence,"yourselves (auto-detected, please verify)",0.0
6726.0,2026-09-22T07:00:59.029000+00:00,@moneymagic6119,Drunk Uncle Fight ,"yourselves (auto-detected, please verify)",0.0
6727.4,2026-09-22T07:01:00.380000+00:00,@McMisfit,that the ginger,"yourselves (auto-detected, please verify)",0.0
6728.5,2026-09-22T07:01:01.481000+00:00,@xankomaa,Jimbo beat mister es ass,"yourselves (auto-detected, please verify)",0.0
6728.5,2026-09-22T07:01:01.482000+00:00,@henryOP8749,Live stream this arguement,"yourselves (auto-detected, please verify)",0.0
6729.6,2026-09-22T07:01:02.578000+00:00,@Gloobus.q,Mandatory metal detector for Mr e next week,"yourselves (auto-detected, please verify)",0.0
6729.9,2026-09-22T07:01:02.914000+00:00,@ineverlutes,is he crashing out about the allegations?,"yourselves (auto-detected, please verify)",0.0
6730.3,2026-09-22T07:01:03.325000+00:00,@gnomecaveira1490,Bro wishes he could come at you hard,"yourselves (auto-detected, please verify)",0.0
6730.8,2026-09-22T07:01:03.782000+00:00,@S.D.L-m1j,I'm scared,"yourselves (auto-detected, please verify)",0.0
6732.8,2026-09-22T07:01:05.763000+00:00,@Hackofalltrades-mh5fq,oh o,"yourselves (auto-detected, please verify)",0.0
6732.8,2026-09-22T07:01:05.793000+00:00,@goodviibes8573,Garbage  ,"yourselves (auto-detected, please verify)",0.0
6735.3,2026-09-22T07:01:08.326000+00:00,@hispicelife123,Why’s MeE getting Aggro?,"yourselves (auto-detected, please verify)",0.0
6735.6,2026-09-22T07:01:08.554000+00:00,@williamjohnson1302,ok ok there were no jokes. lets dont it twisted,"yourselves (auto-detected, please verify)",0.0
6736.3,2026-09-22T07:01:09.346000+00:00,@henryOP8749,Waaaah  ,"yourselves (auto-detected, please verify)",0.0
6737.4,2026-09-22T07:01:10.426000+00:00,@DeronJohnson70,,"yourselves (auto-detected, please verify)",0.0
6738.7,2026-09-22T07:01:11.726000+00:00,@radiostarkilla21,The battle of who will… come harder???,"yourselves (auto-detected, please verify)",0.0
6744.4,2026-09-22T07:01:17.412000+00:00,@xankomaa,Ring his old ass out,"yourselves (auto-detected, please verify)",0.0
6745.0,2026-09-22T07:01:18.046000+00:00,@SkunkFor20,Dont apologize it was the funniest thing we heard all night,"yourselves (auto-detected, please verify)",0.0
6746.7,2026-09-22T07:01:19.688000+00:00,@jackcarr3361,That was exhilarating. ,"yourselves (auto-detected, please verify)",0.0
6746.9,2026-09-22T07:01:19.931000+00:00,@FoodFiguredOut,Kick his ass Seabass!,"yourselves (auto-detected, please verify)",0.0
6748.9,2026-09-22T07:01:21.945000+00:00,@gnomecaveira1490,He really wanted to give you smth hard,"yourselves (auto-detected, please verify)",0.0
6749.2,2026-09-22T07:01:22.237000+00:00,@henryOP8749,That dude crying was funnier than his set,"yourselves (auto-detected, please verify)",0.0
6752.0,2026-09-22T07:01:24.977000+00:00,@goodviibes8573,Cum harder ,"yourselves (auto-detected, please verify)",0.0
6754.4,2026-09-22T07:01:27.357000+00:00,@Drifta032,Mr E needs a new Tinfoil hat me thinks ,"yourselves (auto-detected, please verify)",0.0
6758.6,2026-09-22T07:01:31.641000+00:00,@S.D.L-m1j,LOVE YA JIMBOOOO,"yourselves (auto-detected, please verify)",1.0
6758.7,2026-09-22T07:01:31.723000+00:00,@Slice2112,His AI girlfriend is gonna be pissed ,"yourselves (auto-detected, please verify)",0.0
6758.8,2026-09-22T07:01:31.777000+00:00,@ShepherdschapelYTexplainsbible,,"yourselves (auto-detected, please verify)",0.0
6765.7,2026-09-22T07:01:38.740000+00:00,@williamjohnson1302,"jimbo , who was talking shit!","yourselves (auto-detected, please verify)",0.0
6767.5,2026-09-22T07:01:40.522000+00:00,@z28diablo,Does he get AI to farm his comments? Maybe we should drop some jokes?,"yourselves (auto-detected, please verify)",0.0
6768.3,2026-09-22T07:01:41.332000+00:00,@rocjames1,the chair told me as long as I have a face there always a place to sit,"yourselves (auto-detected, please verify)",0.0
6784.3,2026-09-22T07:01:57.347000+00:00,@henryOP8749,Mr Expects people to think he is funny,"yourselves (auto-detected, please verify)",1.0
6784.7,2026-09-22T07:01:57.725000+00:00,@sunkissed335,,"yourselves (auto-detected, please verify)",0.0
6785.8,2026-09-22T07:01:58.756000+00:00,@SkunkFor20,They timed ke out for comedy,"yourselves (auto-detected, please verify)",0.0
6787.5,2026-09-22T07:02:00.502000+00:00,@williamjohnson1302,jimbo who was talkin shit!,"yourselves (auto-detected, please verify)",0.0
6788.1,2026-09-22T07:02:01.129000+00:00,@Donnieboy24,mr e looks like uses an ankle monitor as a bracelet,"yourselves (auto-detected, please verify)",0.0
6788.2,2026-09-22T07:02:01.241000+00:00,@xankomaa,Caught smoking crack?,"yourselves (auto-detected, please verify)",0.0
6792.6,2026-09-22T07:02:05.617000+00:00,@gnomecaveira1490,lol ,"yourselves (auto-detected, please verify)",1.0
6794.3,2026-09-22T07:02:07.331000+00:00,@SkunkFor20,They timed me out for comedy bro,"yourselves (auto-detected, please verify)",0.0
6794.8,2026-09-22T07:02:07.795000+00:00,@z28diablo,"Jimbo, why did he go in hard on your gf? You start something?","yourselves (auto-detected, please verify)",0.0
6795.2,2026-09-22T07:02:08.157000+00:00,@ineverlutes,ok this is getting good ,"yourselves (auto-detected, please verify)",0.0
6798.8,2026-09-22T07:02:11.812000+00:00,@goodviibes8573,Who 3 tooth Larry ,"yourselves (auto-detected, please verify)",0.0
6800.1,2026-09-22T07:02:13.123000+00:00,@Skin-E-Vadee-Vechee,who's the az hole?,"yourselves (auto-detected, please verify)",0.0
6800.5,2026-09-22T07:02:13.499000+00:00,@DeronJohnson70,Come at me bro ,"yourselves (auto-detected, please verify)",0.0
6801.0,2026-09-22T07:02:14.014000+00:00,@S.D.L-m1j,,"yourselves (auto-detected, please verify)",0.0
6805.1,2026-09-22T07:02:18.052000+00:00,@SkunkFor20,Do it,"yourselves (auto-detected, please verify)",0.0
6806.6,2026-09-22T07:02:19.638000+00:00,@Slice2112,Jimbo dropping receipts baby ,"yourselves (auto-detected, please verify)",0.0
6808.0,2026-09-22T07:02:21.039000+00:00,@jackcarr3361,I’m all sweaty now ,"yourselves (auto-detected, please verify)",0.0
6809.2,2026-09-22T07:02:22.163000+00:00,@gnomecaveira1490,Bro get that on live!!!!,"yourselves (auto-detected, please verify)",0.0
6811.4,2026-09-22T07:02:24.408000+00:00,@Gloobus.q,Mr angr E,"yourselves (auto-detected, please verify)",0.0
6811.5,2026-09-22T07:02:24.547000+00:00,@z28diablo,USE A DIFFERENT CHAIR,"yourselves (auto-detected, please verify)",0.0
6811.8,2026-09-22T07:02:24.763000+00:00,@williamjohnson1302,who was that jimbo?,"yourselves (auto-detected, please verify)",0.0
6813.9,2026-09-22T07:02:26.886000+00:00,@S.D.L-m1j,Jimbo beat his ass..lol,"yourselves (auto-detected, please verify)",0.0
6814.5,2026-09-22T07:02:27.464000+00:00,@henryOP8749,Noooooo save the chair act ,"yourselves (auto-detected, please verify)",0.0
6818.5,2026-09-22T07:02:31.452000+00:00,@radiostarkilla21,Leave the chair out of this!!,"yourselves (auto-detected, please verify)",0.0
6825.3,2026-09-22T07:02:38.256000+00:00,@gnomecaveira1490,We need to see you crack that chair over his head bro!,"yourselves (auto-detected, please verify)",0.0
6828.0,2026-09-22T07:02:41.015000+00:00,@SkunkFor20,F the chait,"yourselves (auto-detected, please verify)",0.0
6833.5,2026-09-22T07:02:46.546000+00:00,@SkunkFor20,Smash it on him,"yourselves (auto-detected, please verify)",0.0
6834.4,2026-09-22T07:02:47.442000+00:00,@williamjohnson1302,jimbo who was talkin shit!,"yourselves (auto-detected, please verify)",0.0
