video_t,wall_time,author,chat_name,text,sentiment,source_layer,current_performer,caption_window,audience
4819.0,2026-09-07 20:36:50,@JimboTheComic,,Chat tell John we did good he’s right next to me ,positive,vader,Mister E & Brady,">> He didn't get assassinated. >> No. No. The most amount of political assassinations occurred under his presidency. Like Libya and other third world nations. I'm pretty sure like JFK and Lincoln got >> they shot JFK right in front of everyone for saying he's going to disband their bank. >> We all know who's paying for the country. >> No, of course Oswald did that [ __ ] Come on.",true
4819.0,2026-09-07 20:36:50,@radiostarkilla21,,Is this a podcast?,neutral,vader,Mister E & Brady,">> He didn't get assassinated. >> No. No. The most amount of political assassinations occurred under his presidency. Like Libya and other third world nations. I'm pretty sure like JFK and Lincoln got >> they shot JFK right in front of everyone for saying he's going to disband their bank. >> We all know who's paying for the country. >> No, of course Oswald did that [ __ ] Come on.",true
4820.0,2026-09-07 20:36:51,@JukeSidewalker-r5m,,Nah this dude eats cigarettes,negative,vader,Mister E & Brady,">> No. No. The most amount of political assassinations occurred under his presidency. Like Libya and other third world nations. I'm pretty sure like JFK and Lincoln got >> they shot JFK right in front of everyone for saying he's going to disband their bank. >> We all know who's paying for the country. >> No, of course Oswald did that [ __ ] Come on. >> You believe Oswald did that?",true
4825.0,2026-09-07 20:36:56,@JimboTheComic,,He said he might end it tonight ,neutral,vader,Mister E & Brady,"presidency. Like Libya and other third world nations. I'm pretty sure like JFK and Lincoln got >> they shot JFK right in front of everyone for saying he's going to disband their bank. >> We all know who's paying for the country. >> No, of course Oswald did that [ __ ] Come on. >> You believe Oswald did that? >> Yeah. No, >> that's that presidential campaign that win elections right there.",true
4827.0,2026-09-07 20:36:58,@TheSupercorky,,Time?,neutral,vader,Mister E & Brady,"world nations. I'm pretty sure like JFK and Lincoln got >> they shot JFK right in front of everyone for saying he's going to disband their bank. >> We all know who's paying for the country. >> No, of course Oswald did that [ __ ] Come on. >> You believe Oswald did that? >> Yeah. No, >> that's that presidential campaign that win elections right there. >> I could have made that [ __ ]",true
4828.0,2026-09-07 20:36:59,@CudraClover,,Myster E!,neutral,vader,Mister E & Brady,"and Lincoln got >> they shot JFK right in front of everyone for saying he's going to disband their bank. >> We all know who's paying for the country. >> No, of course Oswald did that [ __ ] Come on. >> You believe Oswald did that? >> Yeah. No, >> that's that presidential campaign that win elections right there. >> I could have made that [ __ ]",true
4829.0,2026-09-07 20:37:00,@HollywoodStar2026,,and Mr E is being a total douche tonight,negative,vader,Mister E & Brady,"and Lincoln got >> they shot JFK right in front of everyone for saying he's going to disband their bank. >> We all know who's paying for the country. >> No, of course Oswald did that [ __ ] Come on. >> You believe Oswald did that? >> Yeah. No, >> that's that presidential campaign that win elections right there. >> I could have made that [ __ ] >> I would.",true
4830.0,2026-09-07 20:37:01,@JimboTheComic,,It’s up to you chat ,neutral,vader,Mister E & Brady,">> they shot JFK right in front of everyone for saying he's going to disband their bank. >> We all know who's paying for the country. >> No, of course Oswald did that [ __ ] Come on. >> You believe Oswald did that? >> Yeah. No, >> that's that presidential campaign that win elections right there. >> I could have made that [ __ ] >> I would. >> You can't see straight right now.",true
4832.0,2026-09-07 20:37:03,@Donnieboy24,,i did not- have sexual relations with that chair,neutral,vader,Mister E & Brady,"for saying he's going to disband their bank. >> We all know who's paying for the country. >> No, of course Oswald did that [ __ ] Come on. >> You believe Oswald did that? >> Yeah. No, >> that's that presidential campaign that win elections right there. >> I could have made that [ __ ] >> I would. >> You can't see straight right now. >> Fair enough. I work at the",true
4838.0,2026-09-07 20:37:09,@radiostarkilla21,,John please don’t murder Jimbi,positive,vader,Mister E & Brady,"on. >> You believe Oswald did that? >> Yeah. No, >> that's that presidential campaign that win elections right there. >> I could have made that [ __ ] >> I would. >> You can't see straight right now. >> Fair enough. I work at the >> Fair enough. Fair enough. >> You got to stop with those erection",true
4839.0,2026-09-07 20:37:10,@freeaudiobooks7469,,:tomato:,neutral,vader,Mister E & Brady,">> You believe Oswald did that? >> Yeah. No, >> that's that presidential campaign that win elections right there. >> I could have made that [ __ ] >> I would. >> You can't see straight right now. >> Fair enough. I work at the >> Fair enough. Fair enough. >> You got to stop with those erection",true
4841.0,2026-09-07 20:37:12,@CarlCramer88,,He smokes  cigarettes backwards,neutral,vader,Mister E & Brady,">> Yeah. No, >> that's that presidential campaign that win elections right there. >> I could have made that [ __ ] >> I would. >> You can't see straight right now. >> Fair enough. I work at the >> Fair enough. Fair enough. >> You got to stop with those erection dips, man. >> Oh, well, no. Well, I'm I'm the test",true
4843.0,2026-09-07 20:37:14,@DSBrival,,these dudes are hammered,neutral,vader,Mister E & Brady,">> that's that presidential campaign that win elections right there. >> I could have made that [ __ ] >> I would. >> You can't see straight right now. >> Fair enough. I work at the >> Fair enough. Fair enough. >> You got to stop with those erection dips, man. >> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them.",true
4844.0,2026-09-07 20:37:15,@S.D.L-m1j,,We lost the plot somewhere:face-green-smiling::face-green-smiling:,negative,vader,Mister E & Brady,"win elections right there. >> I could have made that [ __ ] >> I would. >> You can't see straight right now. >> Fair enough. I work at the >> Fair enough. Fair enough. >> You got to stop with those erection dips, man. >> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them.",true
4844.0,2026-09-07 20:37:15,@freeaudiobooks7469,,booó,neutral,vader,Mister E & Brady,"win elections right there. >> I could have made that [ __ ] >> I would. >> You can't see straight right now. >> Fair enough. I work at the >> Fair enough. Fair enough. >> You got to stop with those erection dips, man. >> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them.",true
4853.0,2026-09-07 20:37:24,@freeaudiobooks7469,,French booóô,neutral,vader,Mister E & Brady,">> You can't see straight right now. >> Fair enough. I work at the >> Fair enough. Fair enough. >> You got to stop with those erection dips, man. >> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them. >> Although, I do like pretending you're happy to see me, but I know the truth. >> I am not. Like, absolutely.",true
4854.0,2026-09-07 20:37:25,@avery42069,,John Jimbo is sorry don’t hurt him,positive,vader,Mister E & Brady,">> Fair enough. I work at the >> Fair enough. Fair enough. >> You got to stop with those erection dips, man. >> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them. >> Although, I do like pretending you're happy to see me, but I know the truth. >> I am not. Like, absolutely. >> That's just because you don't like",true
4858.0,2026-09-07 20:37:29,@juanhartman1081,,"John you and Jimbo sucked worse than these two guys, at least they haven’t quit…",negative,vader,Mister E & Brady,">> You got to stop with those erection dips, man. >> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them. >> Although, I do like pretending you're happy to see me, but I know the truth. >> I am not. Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun",true
4860.0,2026-09-07 20:37:31,@someguy9566,,should let Jimbo and dora the explorer girl do a quick set,neutral,vader,Mister E & Brady,"dips, man. >> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them. >> Although, I do like pretending you're happy to see me, but I know the truth. >> I am not. Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys.",true
4861.0,2026-09-07 20:37:32,@radiostarkilla21,,John just put on the lipstick and cross off Jimbo’s name,neutral,vader,Mister E & Brady,">> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them. >> Although, I do like pretending you're happy to see me, but I know the truth. >> I am not. Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party",true
4861.0,2026-09-07 20:37:32,@alisonwayland6057,,loving the chemistry. so natural,positive,vader,Mister E & Brady,">> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them. >> Although, I do like pretending you're happy to see me, but I know the truth. >> I am not. Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party",true
4863.0,2026-09-07 20:37:34,@CarlCramer88,,What the hell are these two doing?,negative,vader,Mister E & Brady,">> Oh, well, no. Well, I'm I'm the test market. Somebody's got to test them. >> Although, I do like pretending you're happy to see me, but I know the truth. >> I am not. Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party",true
4865.0,2026-09-07 20:37:36,@QUINNHAMELIN,,Hammered and Stoned,neutral,vader,Mister E & Brady,">> Although, I do like pretending you're happy to see me, but I know the truth. >> I am not. Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party dancing >> and look at me. I look like and and you",true
4868.0,2026-09-07 20:37:39,@R_Eve_volution,,GONG,neutral,vader,Mister E & Brady,"happy to see me, but I know the truth. >> I am not. Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party dancing >> and look at me. I look like and and you don't get happier when you see me. You",true
4870.0,2026-09-07 20:37:41,@WalkinJokeShow,,These dudes are not even close to funny,positive,vader,Mister E & Brady,">> I am not. Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party dancing >> and look at me. I look like and and you don't get happier when you see me. You see me at a nightclub. You're like, ""Oh, my night might have gotten better.""",true
4871.0,2026-09-07 20:37:42,@freeaudiobooks7469,,is the comedy in the room with us ?,positive,vader,Mister E & Brady,">> I am not. Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party dancing >> and look at me. I look like and and you don't get happier when you see me. You see me at a nightclub. You're like, ""Oh, my night might have gotten better.""",true
4872.0,2026-09-07 20:37:43,@BrianKirk-wi6kd,,Corky get over me I’m not putting you on my phone plan,neutral,vader,Mister E & Brady,"Like, absolutely. >> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party dancing >> and look at me. I look like and and you don't get happier when you see me. You see me at a nightclub. You're like, ""Oh, my night might have gotten better.""",true
4873.0,2026-09-07 20:37:44,@TheSupercorky,,:zany_face:,neutral,vader,Mister E & Brady,">> That's just because you don't like addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party dancing >> and look at me. I look like and and you don't get happier when you see me. You see me at a nightclub. You're like, ""Oh, my night might have gotten better."" >> That's Yeah, guys. Anybody wearing that",true
4876.0,2026-09-07 20:37:47,@CaptainBlackBirɗ,,I'm waiting for the comedy part,positive,vader,Mister E & Brady,"addressing the schizophrenia. >> Dude, look at me. Obviously, I'm as fun of as a barrel of monkeys. >> That's fair. Tell me you're at a party dancing >> and look at me. I look like and and you don't get happier when you see me. You see me at a nightclub. You're like, ""Oh, my night might have gotten better."" >> That's Yeah, guys. Anybody wearing that shirt? >> More fun than a barrel of monkeys.",true
4881.0,2026-09-07 20:37:52,@CarlCramer88,,Isn’t this supposed to be comedy? Atleast try ,positive,vader,Mister E & Brady,"of as a barrel of monkeys. >> That's fair. Tell me you're at a party dancing >> and look at me. I look like and and you don't get happier when you see me. You see me at a nightclub. You're like, ""Oh, my night might have gotten better."" >> That's Yeah, guys. Anybody wearing that shirt? >> More fun than a barrel of monkeys. >> A barrel of monkeys is no fun. You [ __ ] monkeys are [ __ ]",true
4886.0,2026-09-07 20:37:57,@Yup-eee,,Double Gong ,neutral,vader,Mister E & Brady,">> and look at me. I look like and and you don't get happier when you see me. You see me at a nightclub. You're like, ""Oh, my night might have gotten better."" >> That's Yeah, guys. Anybody wearing that shirt? >> More fun than a barrel of monkeys. >> A barrel of monkeys is no fun. You [ __ ] monkeys are [ __ ] >> Sorry, I didn't mean to bring up your abs. >> You put them in a [ __ ] bar. >> All right, on that I'm going to We're",true
4891.0,2026-09-07 20:38:02,@TheSupercorky,, Cmon Brian,neutral,vader,Mister E & Brady,"my night might have gotten better."" >> That's Yeah, guys. Anybody wearing that shirt? >> More fun than a barrel of monkeys. >> A barrel of monkeys is no fun. You [ __ ] monkeys are [ __ ] >> Sorry, I didn't mean to bring up your abs. >> You put them in a [ __ ] bar. >> All right, on that I'm going to We're going to give it back to Gino. Thanks, everyone. And we tried. >> Once again, this is Brady. I am Mystery.",true
4891.0,2026-09-07 20:38:02,@JimboTheComic,,Ok chat ty he will go one more day ,positive,vader,Mister E & Brady,"my night might have gotten better."" >> That's Yeah, guys. Anybody wearing that shirt? >> More fun than a barrel of monkeys. >> A barrel of monkeys is no fun. You [ __ ] monkeys are [ __ ] >> Sorry, I didn't mean to bring up your abs. >> You put them in a [ __ ] bar. >> All right, on that I'm going to We're going to give it back to Gino. Thanks, everyone. And we tried. >> Once again, this is Brady. I am Mystery.",true
4892.0,2026-09-07 20:38:03,@pijinFPS,,barrel of monkey pox,neutral,vader,Mister E & Brady,">> That's Yeah, guys. Anybody wearing that shirt? >> More fun than a barrel of monkeys. >> A barrel of monkeys is no fun. You [ __ ] monkeys are [ __ ] >> Sorry, I didn't mean to bring up your abs. >> You put them in a [ __ ] bar. >> All right, on that I'm going to We're going to give it back to Gino. Thanks, everyone. And we tried. >> Once again, this is Brady. I am Mystery.",true
4894.0,2026-09-07 20:38:05,@juanhartman1081,,John and Jimbo need to Visit Pearl Harbor and APOLOGIZE ,positive,vader,Mister E & Brady,"shirt? >> More fun than a barrel of monkeys. >> A barrel of monkeys is no fun. You [ __ ] monkeys are [ __ ] >> Sorry, I didn't mean to bring up your abs. >> You put them in a [ __ ] bar. >> All right, on that I'm going to We're going to give it back to Gino. Thanks, everyone. And we tried. >> Once again, this is Brady. I am Mystery. And here again is Cheino. Thank you",true
4900.0,2026-09-07 20:38:11,@avery42069,,Woooo I love fucking monkeys,positive,vader,Mister E & Brady,"[ __ ] monkeys are [ __ ] >> Sorry, I didn't mean to bring up your abs. >> You put them in a [ __ ] bar. >> All right, on that I'm going to We're going to give it back to Gino. Thanks, everyone. And we tried. >> Once again, this is Brady. I am Mystery. And here again is Cheino. Thank you everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen.",true
4902.0,2026-09-07 20:38:13,@Donnieboy24,,"Jooohn, jiimbo, Mister E and Earl, his name is my name too",neutral,vader,Mister E & Brady,"abs. >> You put them in a [ __ ] bar. >> All right, on that I'm going to We're going to give it back to Gino. Thanks, everyone. And we tried. >> Once again, this is Brady. I am Mystery. And here again is Cheino. Thank you everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen.",true
4904.0,2026-09-07 20:38:15,@WalkinJokeShow,,:tomato::tomato::tomato::tomato:,neutral,vader,Mister E & Brady,">> You put them in a [ __ ] bar. >> All right, on that I'm going to We're going to give it back to Gino. Thanks, everyone. And we tried. >> Once again, this is Brady. I am Mystery. And here again is Cheino. Thank you everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen.",true
4907.0,2026-09-07 20:38:18,@CaptainBlackBirɗ,,"Alright guys, buy tomatoes. 2 for 1. :tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato:",positive,vader,Mister E & Brady,"going to give it back to Gino. Thanks, everyone. And we tried. >> Once again, this is Brady. I am Mystery. And here again is Cheino. Thank you everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is",true
4908.0,2026-09-07 20:38:19,@DSBrival,,I'm assuming that was improve?,positive,vader,Mister E & Brady,"going to give it back to Gino. Thanks, everyone. And we tried. >> Once again, this is Brady. I am Mystery. And here again is Cheino. Thank you everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is",true
4909.0,2026-09-07 20:38:20,@HollywoodStar2026,,"John, everyone has sucked tonight, But Bill and Ted the Russian Dolls",negative,vader,Mister E & Brady,"everyone. And we tried. >> Once again, this is Brady. I am Mystery. And here again is Cheino. Thank you everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is yes and",true
4912.0,2026-09-07 20:38:23,@MichaelBrogans-q3e,,we tried.,neutral,vader,Mister E & Brady,">> Once again, this is Brady. I am Mystery. And here again is Cheino. Thank you everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is yes and >> yes and instead of no not.",true
4913.0,2026-09-07 20:38:24,@TheSupercorky,,:chair::chair::chair::chair::chair::chair::chair::chair::chair::chair:,neutral,vader,Mister E & Brady,"And here again is Cheino. Thank you everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is yes and >> yes and instead of no not.",true
4914.0,2026-09-07 20:38:25,@freeaudiobooks7469,,:tomato:,neutral,vader,Mister E & Brady,"everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is yes and >> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the",true
4917.0,2026-09-07 20:38:28,@CaptainBlackBirɗ,,2 for 1 tomatoes over here :tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato::tomato:,neutral,vader,Mister E & Brady,"everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is yes and >> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the",true
4917.0,2026-09-07 20:38:28,@freeaudiobooks7469,,boooo,neutral,vader,Mister E & Brady,"everyone. >> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is yes and >> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the",true
4919.0,2026-09-07 20:38:30,@Yup-eee,,E 4 effort :heart_hands:,neutral,vader,Mister E & Brady,">> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is yes and >> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the flow going. I love that he crapped on",true
4921.0,2026-09-07 20:38:32,@someguy9566,,2 man's are hard for real :smiling_face_with_sunglasses:,negative,vader,Mister E & Brady,">> We love all you and I love you, Mister. >> Brady Mystery, ladies and gentlemen. Mystery, a good technique for improv is yes and >> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the flow going. I love that he crapped on your musical taste while being a",true
4924.0,2026-09-07 20:38:35,@freeaudiobooks7469,,booo,neutral,vader,Mister E & Brady,"Mystery, a good technique for improv is yes and >> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the flow going. I love that he crapped on your musical taste while being a Grateful Dead fan. How hilarious. How hilarious. So entitled. You still listen",true
4927.0,2026-09-07 20:38:38,@juanhartman1081,,What the actual fuck was that? ,negative,vader,Mister E & Brady,"Mystery, a good technique for improv is yes and >> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the flow going. I love that he crapped on your musical taste while being a Grateful Dead fan. How hilarious. How hilarious. So entitled. You still listen to high school depressed music? I listen",true
4930.0,2026-09-07 20:38:41,@Hackofalltrades-mh5fq,,wow just wow,positive,vader,Mister E & Brady,"yes and >> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the flow going. I love that he crapped on your musical taste while being a Grateful Dead fan. How hilarious. How hilarious. So entitled. You still listen to high school depressed music? I listen to this dead guy for 20 years. Whatever.",true
4930.0,2026-09-07 20:38:41,@TheSupercorky,,Mystery was playing defense,positive,vader,Mister E & Brady,"yes and >> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the flow going. I love that he crapped on your musical taste while being a Grateful Dead fan. How hilarious. How hilarious. So entitled. You still listen to high school depressed music? I listen to this dead guy for 20 years. Whatever.",true
4932.0,2026-09-07 20:38:43,@alisonwayland6057,,is there an long standing beef between them?,neutral,vader,Mister E & Brady,">> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the flow going. I love that he crapped on your musical taste while being a Grateful Dead fan. How hilarious. How hilarious. So entitled. You still listen to high school depressed music? I listen to this dead guy for 20 years. Whatever. All right.",true
4934.0,2026-09-07 20:38:45,@freeaudiobooks7469,,get off the stage,neutral,vader,Mister E & Brady,">> yes and instead of no not. >> Jesus. Uh, yeah. Yes. hand. It keeps the flow going. I love that he crapped on your musical taste while being a Grateful Dead fan. How hilarious. How hilarious. So entitled. You still listen to high school depressed music? I listen to this dead guy for 20 years. Whatever. All right. I just made all the Grateful D fans in",true
4940.0,2026-09-07 20:38:51,@imnobody6712,,6 7,neutral,vader,Mister E & Brady,your musical taste while being a Grateful Dead fan. How hilarious. How hilarious. So entitled. You still listen to high school depressed music? I listen to this dead guy for 20 years. Whatever. All right. I just made all the Grateful D fans in here so upset. They are seething right now. There's somebody with a Jerry Berry tattoo right now who's just like [ __ ],true
4944.0,2026-09-07 20:38:55,@pijinFPS,,mr E said no actually,negative,vader,Mister E & Brady,"hilarious. So entitled. You still listen to high school depressed music? I listen to this dead guy for 20 years. Whatever. All right. I just made all the Grateful D fans in here so upset. They are seething right now. There's somebody with a Jerry Berry tattoo right now who's just like [ __ ] I knew I hated Chino for a reason. All right. Uh, we're down to the bottom of",true
4944.0,2026-09-07 20:38:55,@imnobody6712,,6 7,neutral,vader,Mister E & Brady,"hilarious. So entitled. You still listen to high school depressed music? I listen to this dead guy for 20 years. Whatever. All right. I just made all the Grateful D fans in here so upset. They are seething right now. There's somebody with a Jerry Berry tattoo right now who's just like [ __ ] I knew I hated Chino for a reason. All right. Uh, we're down to the bottom of",true
4948.0,2026-09-07 20:38:59,@radiostarkilla21,,Chino goin in!,neutral,vader,Mister E & Brady,"to high school depressed music? I listen to this dead guy for 20 years. Whatever. All right. I just made all the Grateful D fans in here so upset. They are seething right now. There's somebody with a Jerry Berry tattoo right now who's just like [ __ ] I knew I hated Chino for a reason. All right. Uh, we're down to the bottom of the list. Yes. >> Yes, you're coming up now. So, it's",true
4961.0,2026-09-07 20:39:12,@radiostarkilla21,,Jerry berry is hilarious ,positive,vader,Mister E & Brady,"tattoo right now who's just like [ __ ] I knew I hated Chino for a reason. All right. Uh, we're down to the bottom of the list. Yes. >> Yes, you're coming up now. So, it's doubles night. >> Does Does anybody want to be Yesh's partner? Otherwise, he's going to go solo and I'm going to give him a h half normal set. >> Yes. Do you want a partner or do you want to just do your thing?",true
4963.0,2026-09-07 20:39:14,@WalkinJokeShow,,Was that a lil 1-2 punch like a lil duo?,positive,vader,Mister E & Brady,"I knew I hated Chino for a reason. All right. Uh, we're down to the bottom of the list. Yes. >> Yes, you're coming up now. So, it's doubles night. >> Does Does anybody want to be Yesh's partner? Otherwise, he's going to go solo and I'm going to give him a h half normal set. >> Yes. Do you want a partner or do you want to just do your thing? >> Oh, you're Kane? Yes. >> You want to join me and make fun of me?",true
4971.0,2026-09-07 20:39:22,@HollywoodStar2026,,Mr E came off angry and mean,negative,vader,Mister E & Brady,">> Does Does anybody want to be Yesh's partner? Otherwise, he's going to go solo and I'm going to give him a h half normal set. >> Yes. Do you want a partner or do you want to just do your thing? >> Oh, you're Kane? Yes. >> You want to join me and make fun of me? >> Well, I mean, one of our comics, Shane, is raising his hand. He's willing to double with you. You down? All right. We got double set, ladies and gentlemen,",true
4973.0,2026-09-07 20:39:24,@z28diablo,,WE WANT CHAIR AND CHAIR,positive,vader,Mister E & Brady,"partner? Otherwise, he's going to go solo and I'm going to give him a h half normal set. >> Yes. Do you want a partner or do you want to just do your thing? >> Oh, you're Kane? Yes. >> You want to join me and make fun of me? >> Well, I mean, one of our comics, Shane, is raising his hand. He's willing to double with you. You down? All right. We got double set, ladies and gentlemen, COMING TO THE STAGE.",true
4974.0,2026-09-07 20:39:25,@juanhartman1081,,Can we do a Monday night of just actual Comedy….ive never seen a funny night yet…,negative,vader,Mister E & Brady,"solo and I'm going to give him a h half normal set. >> Yes. Do you want a partner or do you want to just do your thing? >> Oh, you're Kane? Yes. >> You want to join me and make fun of me? >> Well, I mean, one of our comics, Shane, is raising his hand. He's willing to double with you. You down? All right. We got double set, ladies and gentlemen, COMING TO THE STAGE.",true
4977.0,2026-09-07 20:39:28,@TheSupercorky,,Alison- I didn't think so till now,neutral,vader,Mister E & Brady,">> Yes. Do you want a partner or do you want to just do your thing? >> Oh, you're Kane? Yes. >> You want to join me and make fun of me? >> Well, I mean, one of our comics, Shane, is raising his hand. He's willing to double with you. You down? All right. We got double set, ladies and gentlemen, COMING TO THE STAGE. Hold on. Hold on. Yes, this is your first time doing stand up.",true
4981.0,2026-09-07 20:39:32,@z28diablo,,WE WANT CHAIR AND CHAIR,positive,vader,Mister E & Brady,">> Oh, you're Kane? Yes. >> You want to join me and make fun of me? >> Well, I mean, one of our comics, Shane, is raising his hand. He's willing to double with you. You down? All right. We got double set, ladies and gentlemen, COMING TO THE STAGE. Hold on. Hold on. Yes, this is your first time doing stand up. >> FRESH MEAT FOR THE GRINDER.",true
4981.0,2026-09-07 20:39:32,@D.M.ggww21,,"Let’s heare it for the . No,es. Aaahahaha",neutral,vader,Mister E & Brady,">> Oh, you're Kane? Yes. >> You want to join me and make fun of me? >> Well, I mean, one of our comics, Shane, is raising his hand. He's willing to double with you. You down? All right. We got double set, ladies and gentlemen, COMING TO THE STAGE. Hold on. Hold on. Yes, this is your first time doing stand up. >> FRESH MEAT FOR THE GRINDER.",true
4994.0,2026-09-07 20:39:45,@BrianKirk-wi6kd,,Corky when do you get your ankle monitor off?,neutral,vader,Mister E & Brady,"COMING TO THE STAGE. Hold on. Hold on. Yes, this is your first time doing stand up. >> FRESH MEAT FOR THE GRINDER. >> First time coming, ladies and gentlemen. AGAIN FOR SHANE NELSON WITH YES. >> I'm excited about that Christmas music to start.",true
4994.0,2026-09-07 20:39:45,@JimboTheComic,,I shoulda went shit. I am happy it’s Shane ,neutral,vader,Mister E & Brady,"COMING TO THE STAGE. Hold on. Hold on. Yes, this is your first time doing stand up. >> FRESH MEAT FOR THE GRINDER. >> First time coming, ladies and gentlemen. AGAIN FOR SHANE NELSON WITH YES. >> I'm excited about that Christmas music to start.",true
4996.0,2026-09-07 20:39:47,@alisonwayland6057,,lol corky,positive,vader,Mister E & Brady,"Hold on. Hold on. Yes, this is your first time doing stand up. >> FRESH MEAT FOR THE GRINDER. >> First time coming, ladies and gentlemen. AGAIN FOR SHANE NELSON WITH YES. >> I'm excited about that Christmas music to start. >> Keep singing.",true
5000.0,2026-09-07 20:39:51,@juanhartman1081,,Can we just get 5 min of silence to re adjust ,neutral,vader,Mister E & Brady,"first time doing stand up. >> FRESH MEAT FOR THE GRINDER. >> First time coming, ladies and gentlemen. AGAIN FOR SHANE NELSON WITH YES. >> I'm excited about that Christmas music to start. >> Keep singing. >> I almost missed out on this. >> What's your name? >> Yeah, my name's Y. Yeah, I missed out on",true
5006.0,2026-09-07 20:39:57,@Yup-eee,,Raw beefs :cut_of_meat: ,neutral,vader,Mister E & Brady,">> I'm excited about that Christmas music to start. >> Keep singing. >> I almost missed out on this. >> What's your name? >> Yeah, my name's Y. Yeah, I missed out on the Hobo the the Hobo chauffeur. I almost didn't come tonight. It's called the uh the uh uh public transit.",true
5010.0,2026-09-07 20:40:01,@HollywoodStar2026,,its Mr Sandman,neutral,vader,Yej & Shane Nelson,">> I'm excited about that Christmas music to start. >> Keep singing. >> I almost missed out on this. >> What's your name? >> Yeah, my name's Y. Yeah, I missed out on the Hobo the the Hobo chauffeur. I almost didn't come tonight. It's called the uh the uh uh public transit. >> And uh so usually usually I'm singing a",true
